"","JARAS_NEV","REGIO_NEV","MEGYE_NEV","VON_IDO","TYWM101","TYWM102","TYWM103","TYWM104","TYWM105","TYWM106","TYWM107","TYWM302","TYWM303","TYWM304","TYWM305","TYWM201","TYWM202","TYWM203","TYWM204","TYWM205","TYWM301","TYWM401","TYWM402","TYWM403","TYWM404","TYWM405","TYWM406","TYWF103","TYWW701","TYWW702","TYWW801","TYWW802","TYWW803","TYWW804","TYWW403","TYWW404","TYWW405","TYWW601","TYWW602","TYWW101","TYWW102","TYWW103","TYWW104","TYWW603","TYWW201","TYWW202","TYWW203","TYWW204","TYWW604","TYWW605","TYWW606","TYWW607","TYWW007","TYWW401","TYWW402","TYWW307","TYWW308","TYWW309","TYWW301","TYWW302","TYWW303","TYWW304","TYWW305","TYWW306","TYWX002","TYWG102","TYWJ111","TYWH301","TYWK001","TYWH204","TYWH203","TYWA002","TYWK002","TYWJ109","TYWK101","TYWH201","TYWH108","TYWH202","TYWA001","TYWB001","TYWH102","TYWH104","TYWH103","TYWP010","TYWP011","TYWH106","TYWB101","TYWB107","TYWP009","TYWH107","TYWL001","TYWJ107","TYWH105","TYWJ110","TYWH001","TYWL002","TYWP007","TYWG004","TYWG009","TYWP002","TYWP001","TYWG010","TYWG005","TYWG101","TYWP006","TYWC001","TYWF001","TYWL003","TYWG002","TYWB108","TYWL004","TYWL008","TYWG006","TYWQ001","TYWH003","TYWP005","TYWG007","TYWP004","TYWP003","TYWP008","TYWB201","TYWP012","TYWB301","TYWB305","TYWL005","TYWQ002","TYWH002","TYWQ003","TYWL007","TYWR001","TYWG008","TYWL006","TYWG001","TYWX001","TYWH101","TYWH004","TYWH005","TYWJ105","TYWJ106","TYWJ013","TYWJ012","TYWJ011","TYWR003","TYWA201","TYWA102","TYWA101","TYWZ006","TYWZ007","TYWZ008","TYWJ001","TYWJ002","TYWZ004","TYWZ005","TYWZ003","TYWZ009","TYWR002","TYWZ002","TYWZ001","TYWJ104","TYWO041","TYWO042","TYWO043","TYWO044","TYWO045","TYWO046","TYWO047","TYWO048","TYWO049","TYWO050","TYWO051","TYWO052","TYWO065","TYWO066","TYWO067","TYWO068","TYWO069","TYWO070","TYWO053","TYWO054","TYWO055","TYWO056","TYWO057","TYWO058","TYWO059","TYWO060","TYWO061","TYWO062","TYWO063","TYWO064","TYWO034","TYWO071","TYWO072","TYWO035","TYWO036","TYWO037","TYWO038","TYWO039","TYWO040","TYWO073","TYWO074","TYWO075","TYWO076","TYWJ101","TYWN005","TYWJ113","TYWE015","TYWE016","TYWE020","TYWE018","TYWE017","TYWE012","TYWE019","TYWE021","TYWE013","TYWE014","TYWI001","TYWI002","TYWI003","TYWI004","TYWI005","TYWL009","TYWL010"
"1871","Csurgói","Dél-Dunántúl","Somogy",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.4866268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680.73964981,30.5547733,4.65926267,30.6610371,80.16,187.32122402,20.20618557,845.38888889,32.92370375,27.77777778,7.40740741,231.34020619,NA,211.13402062,30.66768778,8.64015709,914.92489613,NA,NA,14.90196078,9.28104575,44.05801183,17.34576992,18.62758526,13.46405229,NA,131.43195111,28.08700795,115.20698395,44.44444444,27.82916053,628.37506136,18.82352941,0.19636721,31.51225007,70.19607843,50.0736377,60.6589693,292.55139397,NA,0.39215686,-0.85092456,80.83064993,88.85416667,214.26358772,16.17250674,118.288756,574,88.70022529,460.53441694,69.60011264,3.52941176,5.37480672,92.15686275,29.01960784,8.62745098,-8.70561283,1.04575163,6.02192767,1.57093765,91851.21903135,1137.8205886,90.74908476,2470.6526738,NA,372.28100151,7.82878063,116.25156075,466.71485838,1250.20454917,2050.23221706,21.14897212,79.20291321,212.72229822,39.13863823,NA,NA,NA,181.1789446,159.12011864,20.28070175,32.27067669,24,24,28,12094.5,3492.66666667,17.08615364,24,3.28579878,12,137.34638891,1.31431951,21.68627193,57.23298783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.84210526,305813,NA,56.86,57.64,13.17,0,42.36,12.53,86.83,0,0,30.61,1108,42.1,14,11,77,NA,NA
"1872","Kiskunhalasi","Dél-Alföld","Bács-Kiskun",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.58558015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633.50734958,27.66031541,4.48960873,30.58958069,75.38815411,291.32244328,69.25445666,4603.22222222,31.64450023,11.11111111,8.98773006,367.08927755,6.16387244,297.83482089,50.13493072,9.6951909,1064.95778505,25.02017756,21.09039548,18.99458158,14.59963877,65.40470623,15.44494431,16.2336849,12.52257676,6.16387244,48.27536267,27.93936614,115.93453062,33.33333333,31.38812038,620.68467775,8.06742926,0.67361128,40.03283419,61.34858519,79.91916665,49.44032635,264.26863292,7.93899006,0.66225166,-1.22693483,171.37753747,90.18604651,206.10417392,14.71643103,28.9652176,6931,78.66415903,470.95549559,65.23556042,4.12402167,9.72632457,91.27031908,37.47742324,7.94701987,-5.74975341,2.34798314,7.62624197,1.01041692,39699.24449057,1352.10652701,84.47838416,2870.98577186,229,423.78527119,10.52683946,103.11617466,485.1915325,10948.58902495,2137.22966014,19.24282374,76.27011363,118.34797536,8.32096334,NA,NA,NA,283.2074151,150.78179291,21.32325702,32.15158924,17.30769231,32.69230769,34.61538462,14618,5431.625,13.27572473,15.38461538,4.82753627,11.53846154,278.79021941,0.48275363,18.58601463,21.38407139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.91338583,346715,607.93417856,34.23,73.87,10.19,1.2,26.13,10.91,88.61,0,36.18,18.68,1816,18.9,17,8,45,NA,NA
"1873","Szegedi","Dél-Alföld","Csongrád-Csanád",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.45465183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,736.04756156,29.2068078,3.17566914,100.70570773,88.9238138,59.62746152,56.2947031,15119.76923077,30.22532904,15.38461538,10.04518519,342.51625798,24.4081832,286.22155488,265.22331669,7.90832632,793.63506172,31.01738007,22.03437724,14.72609369,19.77351916,89.50447105,11.59617316,11.8016756,10.11904762,25.59741198,31.54301297,25.66736367,116.76110642,61.53846154,40.51837836,774.60001826,2.07607433,2.10516704,40.12858727,59.23828881,104.8221007,51.18872013,272.54419978,56.96632747,0.40650407,-0.62394108,157.71506484,173.83955468,199.95829052,11.4147073,18.82405613,44865,73.29846034,490.76548785,90.10366331,3.39237321,20.83987118,91.671506,39.3728223,5.75880759,-3.68784685,3.7456446,6.87349722,1.60804326,267344.84144548,1675.1798894,96.31939287,3413.40198294,2635,376.16569239,8.6826926,350.58023881,500.10429545,2102.6306979,1854.14942278,6.21572956,84.68155491,27.90099176,3.87818242,NA,NA,NA,383.70549001,157.86733513,19.99352312,31.56324214,36.4,22.8,20,10350.47058824,5522.37681159,11.59968864,20.8,3.56130792,6,346.103166,0.25437914,15.41537569,19.3424327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.32833583,407373,719.91640204,44.16,68.77,1.42,4.36,31.23,0.55,94.22,0,7.79,47.5,3177,23.6,14,4,31,NA,NA
"1874","Ajkai","Közép-Dunántúl","Veszprém",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.59937593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,621.60271245,26.15440115,2.90055623,66.33937202,85.49382716,33.53963726,27.11371831,3350.45454545,30.0637634,36.36363636,9.566787,291.85727356,42.46632997,264.74355524,114.91690312,8.34185458,1234.54915466,28.27410449,22.77530794,14.96337635,12.55667946,38.40788841,17.30262096,18.29645893,16.28880363,42.46632997,92.25342559,30.30525031,113.48605099,45.45454545,34.46073947,592.00258328,3.20892919,2.31419192,44.6007696,63.62050924,77.14870029,47.36050986,270.21828268,12.91642,0.52319498,-3.49819708,125.08479175,112.62272727,221.59090909,16.39259756,35.27336861,5944,75.17209358,499.44971438,88.68446368,3.59260551,13.47340567,91.38472271,35.75165678,10.1151029,-8.96076637,2.79037321,7.45385071,1.80291696,207288.02062135,1629.36981814,99.44083694,3262.33006296,79,432.3972324,8.03872054,137.34907068,451.28205128,877.24019159,2105.9602649,10.75637326,81.05288136,27.77777778,5.10300227,NA,NA,NA,367.65703432,172.91838417,20.54800322,35.53127515,32.55813953,25.58139535,16.27906977,12855.65714286,6082.66666667,8.95400895,25.58139535,5.9693393,4.65116279,347.27988061,1.89933523,16.82268349,18.27140218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.70629371,367787,402.83084872,100,100,0,0,0,0,100,0,0,0,602,11.3,17,3,17,NA,NA
"1875","Bonyhádi","Dél-Dunántúl","Tolna",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.31837614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828.81513969,27.34961663,6.98620138,52.5647049,77.47989276,135.1590289,47.99875678,1150.84,30.13451044,12,8.593361,306.24028732,6.79788159,258.24153055,60.34439364,7.94281176,1162.83482143,27.90697674,19.08208092,17.08229426,12.05320033,70.82444076,15.47121594,15.59816829,17.70573566,6.83740416,149.45604949,32.51538007,109.33523042,48,31.27810201,600.89097628,7.73067332,0.27627171,16.13311201,67.33167082,83.08871775,80.49166074,331.49905123,1.03601892,0.29093932,-6.63052112,135.90073338,140.02873563,227.42075725,15.35278019,86.89305203,1899,93.11725174,450.8643617,81.49553395,3.69908562,10.4065929,92.39401496,32.16957606,9.43474647,-7.52840419,2.32751455,5.90530787,1.51949442,91675.64561538,1251.90435505,98.16615287,2776.6762277,NA,428.38274652,3.37522725,80.77578117,439.7136005,1364.09158407,2411.79872759,16.67061892,72.58195926,77.94448612,7.79118457,NA,NA,NA,314.76139168,175,19.96338968,34.93593195,39.47368421,26.31578947,15.78947368,12454.75862069,7089.2,9.73202183,18.42105263,5.21358312,2.63157895,322.19943693,0.34757221,15.29317716,14.38284519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,344451,98.76713748,31.6,46.67,17.48,1.62,53.33,11.79,67.76,13.14,26.32,30.28,1043,34.1,25,8,33,NA,NA
"1876","Mezőtúri","Észak-Alföld","Jász-Nagykun-Szolnok",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.05447119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.35443559,33.23573633,4.24537564,24.04249456,81.6744186,63.27541966,63.27541966,5092.6,34.48140439,20,10.33898305,326.5900143,NA,263.31459464,35.08556783,9.83291873,1110.51972448,NA,NA,16.64719626,10.45560748,75.82495846,20.52768691,21.1813604,14.01869159,NA,39.27267015,29.73726584,113.17559547,20,32.34481813,399.58474526,9.28738318,0.11752493,51.00102873,70.56074766,67.06755724,38.63258685,243.83854373,1.566999,0.52570093,-4.3875972,112.31983663,104.28431373,201.49560813,19.89935077,27.4908691,6873,78.01013059,501.41833383,88.27253304,4.6728972,6.71781687,90.12850467,28.67990654,10.1635514,-10.69476818,2.45327103,7.09067048,1.52782403,96335.85987511,1348.9514034,98.33029991,2690.27140092,NA,361.38711071,10.36638443,101.8340337,496.28873267,1433.80408595,2241.01524262,10.05776688,66.29045271,113.58466038,12.55146125,NA,NA,NA,307.89773397,162.40977235,22.49703329,36.53738055,21.05263158,18.42105263,21.05263158,13398.33333333,6386.75,11.78180104,39.47368421,6.67635393,10.52631579,181.12555473,NA,18.45815497,20.98635887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.93670886,317612,189.21512938,0,0,0,0,0,0,0,0,0,0,1245,71.5,52,19,36,NA,NA
"1877","Hevesi","Észak-Magyarország","Heves",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.46950552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1547.731569,36.08605135,3.46817388,36.54813095,86.11428571,9.37204631,20.83530246,1987.82352941,44.59503447,17.64705882,9.78614458,283.23192344,NA,262.39662098,48.43624584,13.02575614,1249.82342851,NA,NA,17.41357234,8.64276569,68.77862595,16.62925331,17.95626194,18.69398207,NA,88.77578197,23.51966384,103.16446912,58.82352941,27.82342864,620.27410208,12.16389245,0.59073724,37.9666898,68.88604353,46.13657845,56.05829285,270.49920156,2.06758034,0.44814341,-0.47258979,100.6125529,112.79047619,234.51075642,15.37000259,50.30627645,2710,81.86974936,465.16169797,46.93268563,3.52112676,4.69219355,91.54929577,30.34571063,8.64276569,-3.60349716,1.21638924,6.20274102,1.21101134,55271.80185245,1114.13179964,94.38584316,2395.14948135,NA,317.31423668,5.97501735,122.62894682,426.41967271,2652.41020794,2511.9736311,47.45315753,68.31435753,407.81487102,57.60663964,NA,NA,NA,227.20681798,91.95242508,30.30047739,27.86202378,24,20,36,15612.5,10885,14.79596366,20,4.4387891,12,216.34658065,NA,19.23475276,34.80671492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.23076923,301067,NA,71.31,87.12,22.11,4.09,12.88,0,66.81,6.99,22.11,6.59,1232,41.7,40,10,26,NA,NA
"1878","Sárbogárdi","Közép-Dunántúl","Fejér",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.08963554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,914.14499459,26.3637152,2.76810128,38.48186687,90.79535299,147.53553972,6.75721055,2224.75,38.05671049,16.66666667,10.23316062,249.49442185,2.67106062,242.7372113,40.85233359,12.42490952,1350.448682,32.46753247,22.99352751,20.13323464,7.54996299,61.85066343,16.2680497,16.26265726,17.61658031,2.67973289,67.42330599,23.22358317,102.79247247,33.33333333,31.08689974,391.77642625,12.28719467,0.33580837,41.77434741,74.16728349,50.40856684,52.36319487,268.28950794,3.35808365,0.07401925,-3.54464386,101.50953291,68.28571429,231.52371867,16.27315656,52.4403491,58,82.54803437,517.15296837,50.65475674,3.10880829,6.46466713,93.2642487,25.24056255,7.47594375,-3.84314018,1.70244264,7.79821648,1.3805455,70060.30640147,1491.84381771,94.01613043,2884.72446058,150,378.16983182,5.86245772,86.52657602,431.92118965,1693.96664304,2769.67856239,43.36137369,83.48741654,200.14490695,14.92881944,NA,NA,NA,258.23126194,114.7556615,23.71664405,27.21619177,36,28,20,13916.41666667,5967,7.49147844,16,4.86946099,8,195.49012998,0.74914784,13.11008728,37.59567762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.36842105,342187,NA,25.93,64.49,18.83,0,35.51,27.36,81.17,0,10.73,35.97,1676,37.1,29,8,26,NA,NA
"1879","Lenti","Nyugat-Dunántúl","Zala",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.99216249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741.51378666,30.04291845,3.23987195,43.51223185,77.95275591,46.13314292,58.8377458,377.45833333,27.32089635,27.08333333,8.46043165,259.21124904,NA,200.37350324,29.02641824,8.34889597,819.54840705,NA,NA,21.02941176,9.11764706,67.68554381,18.67516203,17.38934056,11.32352941,NA,303.56551496,30.79258196,122.55835863,54.16666667,33.77622762,1010.65582775,13.97058824,2.30693178,35.65372134,67.86764706,74.70064814,56.98733382,282.19149382,3.8448863,0.58823529,-4.44908272,132.46495198,92.17391304,189.65769915,19.89304813,275.96864996,144,86.4123193,474.51243422,63.48790956,2.35294118,6.70004279,93.38235294,31.47058824,9.11764706,-10.32626607,2.20588235,6.04196419,0.76897726,266083.45291975,1338.44773501,93.78205799,2820.68000435,NA,451.26393642,7.35894483,165.47080252,527.26570262,1202.90014281,1686.62453024,30.29414844,79.88623248,146.53692044,14.32933194,NA,NA,NA,322.38657688,208.57544517,18.50342495,38.59360097,55.55555556,16.66666667,27.77777778,11758.27272727,5898,7.7271222,0,4.4154984,5.55555556,257.14758803,0.5519373,12.6945579,19.58224543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.75,334237,NA,88.84,96.74,0,58.48,3.26,0,41.46,0.06,0.9,10.26,1134,25,21,6,30,NA,NA
"1880","Nagykátai","Pest","Pest",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.98163106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,806.53995728,27.91878173,3.65191958,62.34853771,88.76874782,61.49422139,49.54948787,4877.8,34.78344062,26.66666667,12.03837472,250.16842855,NA,200.61894068,106.35356707,10.43435395,1491.36406909,NA,NA,17.6575373,9.64150523,74.64974619,15.96647861,16.18503584,19.99554665,NA,23.23451829,24.66822475,112.84263959,60,33.78389111,276.60623323,4.11934981,1.10916361,36.34856176,63.6829214,61.49696007,56.29103215,278.35247095,4.92961604,0.35626809,8.914389,90.88796862,145.4950495,247.60406091,15.7573159,21.86778192,3870,83.13856993,497.17949058,88.69373942,3.76308172,11.43570909,91.87263416,35.64907593,8.86216878,-5.53212466,2.29347584,7.42181081,0.94484307,54536.88138095,1480.7227937,95.24873096,2978.24592877,NA,374.30808971,7.36040609,44.70594667,403.8705974,1268.00679192,2893.32733543,6.55499154,85.13983746,115.48826886,13.65493301,NA,NA,NA,321.52473109,129.82896449,22.20800132,28.83241815,32.85714286,18.57142857,25.71428571,16325.38461538,7213.85714286,9.56715459,22.85714286,4.64690366,17.14285714,279.21057307,0.13667364,14.35073189,20.62494468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.93814433,356362,NA,32.92,62.25,9.88,19.54,37.75,2.56,70.58,0,14.19,50.33,2006,19.9,19,3,14,NA,NA
"1881","Mosonmagyaróvári","Nyugat-Dunántúl","Győr-Moson-Sopron",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.91277428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1054.34362995,22.22556391,2.03452375,45.69366346,84.77580813,332.69667686,29.33682672,3106,30.20209025,23.07692308,9.65816327,372.13267263,10.13533835,342.79584591,89.74284889,9.55617576,1340.41540901,32.96735905,25.31035437,13.67746178,11.7211902,58.78796992,12.0369843,12.620409,17.85303304,10.86315789,43.34043291,20.87894398,110.85413534,46.15384615,40.47034105,525.27323701,4.10981424,4.67050179,30.95338346,62.20614828,76.99366508,62.51729323,295.36577088,108.09237215,0.80552359,6.86019505,109.34172074,120.05783133,242.87518797,11.47322706,34.67234633,18164,86.9030576,439.16980567,96.90225564,3.92898241,21.28195896,90.95840868,37.00476738,7.92372185,-2.48080854,5.42495479,6.74628037,1.87326359,89251.57263857,1367.17967171,99.28421053,3113.10034081,310,414.18594284,6.52932331,81.45524791,411.73411264,1672.01432794,2989.79896362,2.38195489,92.84823091,21.86139805,0.30719964,NA,NA,NA,313.99524494,115.61980724,21.96190059,25.39230713,28,28,24,13322.39393939,6267,8.29659716,20,2.60042597,4,194.77190549,0.49531923,11.39234236,7.07689652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.64705882,390408,115.81325587,0,100,0,0,0,0,100,0,0,100,1186,56.5,43,11,25,NA,NA
"1882","Karcagi","Észak-Alföld","Jász-Nagykun-Szolnok",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.58462279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105.00012557,33.82361358,3.83164079,52.66838532,88.35365854,72.91745147,71.99578091,7897.4,36.69562134,20,10.24545455,334.0666516,NA,262.07087069,46.06187154,11.02488762,1168.67053722,NA,NA,19.65965069,11.10613524,77.87443484,15.62068359,15.47189273,13.56918943,NA,45.58462279,27.48246258,109.2084931,40,29.88849544,745.87508476,7.97133901,0.60272734,47.04401076,66.36811464,56.07875637,45.0867052,254.84074244,4.26931867,0.71652485,-10.59795575,122.57198572,125.6026936,225.98866823,15.76190709,15.19487426,4121,78.34206004,483.70831032,66.80592915,4.03045231,7.72241946,91.62561576,32.9153605,9.98656516,-4.59579598,1.16435289,7.6847736,1.75795475,126018.68969534,1274.34763608,97.90533967,2634.53740382,150,329.88072024,7.86928404,80.96335503,442.50006331,1569.60245109,2324.38947699,31.09941052,73.73254519,227.87670597,32.87028331,NA,NA,NA,293.33704764,134.79685452,24.26555357,32.70920294,26.15384615,26.15384615,27.69230769,13758.26315789,8908.4,18.23384911,20,3.29222276,6.15384615,304.12540836,1.01299162,22.53906349,32.78166773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.08108108,321397,277.25457696,0,0,0,0,0,0,0,0,0,0,1408,40.9,41,12,30,NA,NA
"1883","Gyomaendrődi","Dél-Alföld","Békés",2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.67711153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,443.00328827,34.73240469,5.35853558,28.341907,88.70748299,118.23620753,107.4899525,4359.4,29.91237326,20,9.76027397,310.53617099,NA,203.04621849,31.7643287,7.4899525,1120.15045012,NA,NA,18.75486381,10.42801556,74.31268328,19.59261966,17.69248771,14.86381323,NA,87.16795889,30.69229711,116.5872434,20,33.06265985,548.04530508,12.76264591,0.13701133,44.24486804,73.69649805,58.68651809,45.29875367,252.98370859,2.2835221,0.70038911,1.37011326,123.87025737,169.86666667,199.75256598,21.40277344,27.52672386,4610,81.54695222,508.15952526,72.93804985,4.90272374,5.58892041,90.11673152,25.29182879,10.27237354,-12.10266715,1.47859922,5.61746438,1.59846547,41317.61251548,1242.082817,94.61143695,2444.27734845,130,340.18442905,10.4563783,179.29072808,500.61935129,872.30544392,2214.7461091,21.6733871,107.95828622,123.8,9.05463564,NA,NA,NA,301.18823691,189.34122872,19.32899349,36.59775377,32,16,28,13534.66666667,5690,8.25801716,24,3.67022985,4,290.59044823,0.91755746,12.84580447,16.34782609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.59793814,297823,NA,0,0,0,0,0,0,0,0,0,0,1318,50.7,50,17,35,NA,NA
