ELEM_KOD;TELEP_NEV;JARAS_NEV;MEGYE_NEV;REGIO_NEV;NAGYREGIO_NEV;VALUE;
0817;Felsőberecki;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1472;
1977;Osztopán;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1078;
2775;Sajóvelezd;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1342;
1068;Vállus;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1309;
3281;Csögle;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;1439;
2061;Búcsúszentlászló;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1880;
1346;Iváncsa;Dunaújvárosi;Fejér;Közép-Dunántúl;Dunántúl;1974;
3118;Kisvejke;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;816;
3019;Csér;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1595;
1914;Kamond;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;1019;
0940;Tápióság;Nagykátai;Pest;Pest;Közép-Magyarország;1569;
2459;Zajk;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;646;
0737;Balatonkeresztúr;Marcali;Somogy;Dél-Dunántúl;Dunántúl;1454;
1717;Dabronc;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;1546;
1694;Mátyásdomb;Enyingi;Fejér;Közép-Dunántúl;Dunántúl;1554;
0300;Szombathely;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;2113;
2119;Radostyán;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1530;
0649;Bonyhád;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;1490;
0640;Jákfa;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;2034;
1615;Dozmat;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1936;
2918;Nagybarca;Kazincbarcikai;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1702;
2819;Szuha;Bátonyterenyei;Nógrád;Észak-Magyarország;Alföld és Észak;1842;
2653;Böhönye;Marcali;Somogy;Dél-Dunántúl;Dunántúl;1314;
2721;Ostoros;Egri;Heves;Észak-Magyarország;Alföld és Észak;2308;
3087;Megyehíd;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;2284;
2702;Kisharsány;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;1217;
3407;Csabaszabadi;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;1449;
1768;Ágasegyháza;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1594;
0766;Oszkó;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;1573;
2599;Bakonynána;Zirci;Veszprém;Közép-Dunántúl;Dunántúl;1800;
1711;Resznek;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1466;
2448;Kemenessömjén;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1991;
2987;Torony;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1726;
3007;Vatta;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1535;
2739;Mályi;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;2177;
2716;Nagypeterd;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;1544;
2134;Kajászó;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;2003;
0836;Vöckönd;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1462;
3236;Nagylók;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;1960;
2650;Nagykinizs;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;877;
3385;Balatonboglár;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;1559;
0511;Csongrád;Csongrádi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1609;
1981;Kétpó;Mezőtúri;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1492;
3011;Berzence;Csurgói;Somogy;Dél-Dunántúl;Dunántúl;1206;
1473;Rakamaz;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1290;
1326;Sóstófalva;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1120;
1451;Kovácsszénája;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1394;
2622;Gadány;Marcali;Somogy;Dél-Dunántúl;Dunántúl;792;
2601;Egerbocs;Egri;Heves;Észak-Magyarország;Alföld és Észak;1419;
2115;Vezseny;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1369;
2972;Tiszafüred;Tiszafüredi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1502;
2341;Sima;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1972;
0811;Kórós;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;764;
1293;Hercegszántó;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1220;
1247;Kemenesszentpéter;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1852;
3028;Gyönk;Tamási;Tolna;Dél-Dunántúl;Dunántúl;1341;
1736;Nárai;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1812;
2440;Vékény;Komlói;Baranya;Dél-Dunántúl;Dunántúl;1239;
1171;Báta;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;1154;
1721;Porcsalma;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;986;
0914;Lórév;Ráckevei;Pest;Pest;Közép-Magyarország;1817;
1437;Fülpösdaróc;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1258;
0769;Szőkéd;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1359;
2733;Sajóecseg;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;2100;
1703;Tagyon;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;1341;
3357;Pörböly;Szekszárdi;Tolna;Dél-Dunántúl;Dunántúl;1358;
3386;Balatonlelle;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;1460;
0813;Várad;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;853;
2274;Nagycserkesz;Nyíregyházi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;955;
2329;Kapospula;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;1501;
0692;Bekecs;Szerencsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1773;
0727;Püspökmolnári;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;1854;
3397;Csörnyeföld;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;1051;
0231;Etyek;Bicskei;Fejér;Közép-Dunántúl;Dunántúl;2321;
1508;Hetyefő;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;995;
1802;Nemesrádó;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1242;
1600;Dötk;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;1212;
0833;Táborfalva;Dabasi;Pest;Pest;Közép-Magyarország;1675;
0800;Hét;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1320;
2832;Hottó;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1823;
1532;Szátok;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;1022;
0659;Dömös;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;1529;
1083;Olcsvaapáti;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;741;
0753;Bürüs;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;855;
0520;Villánykövesd;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;1442;
1331;Bicsérd;Szentlőrinci;Baranya;Dél-Dunántúl;Dunántúl;1649;
2686;Gyarmat;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;2283;
1053;Dávod;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1120;
2295;Korlát;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;946;
1631;Völcsej;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1538;
1062;Bükkszenterzsébet;Pétervásárai;Heves;Észak-Magyarország;Alföld és Észak;1062;
2271;Kemestaródfa;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1391;
1397;Tiszakarád;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;865;
1682;Ordacsehi;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;1077;
1593;Gönc;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1232;
1653;Fűzvölgy;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;1562;
1701;Paloznak;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;2182;
1574;Egyek;Balmazújvárosi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1045;
0215;Muhi;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1953;
1635;Szentlászló;Szigetvári;Baranya;Dél-Dunántúl;Dunántúl;1274;
1014;Varbóc;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;2111;
1576;Esztergályhorváti;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1017;
1368;Perenye;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1977;
2583;Hajmás;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;836;
2642;Vép;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1893;
1657;Imola;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1188;
0633;Kozármisleny;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;2303;
0288;Vasalja;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1646;
1277;Nagylak;Makói;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1067;
0790;Nyírcsaholy;Mátészalkai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1248;
3285;Váralja;Bonyhádi;Tolna;Dél-Dunántúl;Dunántúl;1088;
3436;Rákóczibánya;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;1307;
1812;Bolhó;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;651;
3409;Móricgát;Kiskunmajsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1115;
0219;Nemesvámos;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;2050;
0213;Mihályfa;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;1202;
1641;Császár;Kisbéri;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;1970;
0682;Csobánka;Szentendrei;Pest;Pest;Közép-Magyarország;2268;
0739;Gerendás;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;1235;
1828;Kisköre;Hevesi;Heves;Észak-Magyarország;Alföld és Észak;1151;
1726;Ráckeve;Ráckevei;Pest;Pest;Közép-Magyarország;1646;
0229;Tiszabábolna;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1429;
0526;Karád;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;947;
0235;Újkígyós;Békéscsabai;Békés;Dél-Alföld;Alföld és Észak;1374;
3074;Sitke;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;2024;
1477;Nagybörzsöny;Szobi;Pest;Pest;Közép-Magyarország;1108;
3410;Bocskaikert;Hajdúhadházi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1878;
1762;Úrhida;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;2416;
3134;Mosdós;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1334;
0985;Komlósd;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;1251;
3388;Patvarc;Balassagyarmati;Nógrád;Észak-Magyarország;Alföld és Észak;1677;
1690;Tornabarakony;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1254;
1691;Kemeneskápolna;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1097;
0236;Nagybajcs;Győri;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;2230;
0772;Kunbaracs;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1284;
2842;Nemesvita;Tapolcai;Veszprém;Közép-Dunántúl;Dunántúl;1389;
0720;Újvárfalva;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;905;
0736;Szárász;Komlói;Baranya;Dél-Dunántúl;Dunántúl;718;
1735;Buzsák;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;1098;
0691;Bélavár;Barcsi;Somogy;Dél-Dunántúl;Dunántúl;995;
0764;Harka;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1133;
1858;Túrony;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;1304;
1110;Szőlősgyörök;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;1378;
1845;Harta;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1600;
0873;Bakonycsernye;Móri;Fejér;Közép-Dunántúl;Dunántúl;1964;
0245;Vajta;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;1431;
1844;Zalaszentmihály;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1505;
1843;Velemér;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1495;
3053;Dóc;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1140;
0652;Gyermely;Tatabányai;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;2204;
1186;Érsekcsanád;Bajai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1251;
3059;Mikosszéplak;Vasvári;Vas;Nyugat-Dunántúl;Dunántúl;1099;
0598;Egyházasgerge;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;994;
1228;Máriakálnok;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1474;
2707;Nagysáp;Esztergomi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;1642;
3052;Alsóörs;Balatonfüredi;Veszprém;Közép-Dunántúl;Dunántúl;2045;
0480;Domony;Aszódi;Pest;Pest;Közép-Magyarország;1628;
1793;Fony;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;980;
3058;Somogyacsa;Tabi;Somogy;Dél-Dunántúl;Dunántúl;509;
0865;Kisszentmárton;Sellyei;Baranya;Dél-Dunántúl;Dunántúl;853;
3035;Gyulaj;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;812;
2687;Nagyfüged;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;1285;
0557;Derecske;Derecskei;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1437;
2676;Simaság;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;1639;
1881;Noszvaj;Egri;Heves;Észak-Magyarország;Alföld és Észak;1752;
0465;Martonvásár;Martonvásári;Fejér;Közép-Dunántúl;Dunántúl;2395;
3394;Eplény;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;2362;
2865;Szentmártonkáta;Nagykátai;Pest;Pest;Közép-Magyarország;1671;
3044;Tibolddaróc;Mezőkövesdi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1442;
2386;Rátót;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;1567;
1468;Pinnye;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1657;
2041;Újléta;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;644;
2711;Nemesborzova;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;885;
2516;Sarkadkeresztúr;Sarkadi;Békés;Dél-Alföld;Alföld és Észak;1335;
0374;Gagyvendégi;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;721;
2806;Nyírtass;Kisvárdai;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1476;
2301;Ukk;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;1344;
0442;Ács;Komáromi;Komárom-Esztergom;Közép-Dunántúl;Dunántúl;2116;
0595;Kissomlyó;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1472;
0333;Ivánbattyán;Siklósi;Baranya;Dél-Dunántúl;Dunántúl;1018;
2379;Kalaznó;Tamási;Tolna;Dél-Dunántúl;Dunántúl;637;
2409;Csengersima;Csengeri;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;907;
0867;Öregcsertő;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1048;
3278;Simonfa;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1342;
3189;Kunszállás;Kecskeméti;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1933;
0825;Klárafalva;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1280;
2991;Tákos;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1241;
1643;Tótkomlós;Orosházi;Békés;Dél-Alföld;Alföld és Észak;1386;
3340;Kishartyán;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;1314;
2814;Mosonszolnok;Mosonmagyaróvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1564;
0393;Cigánd;Cigándi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;951;
2910;Baks;Kisteleki;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;925;
2877;Dióskál;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;957;
2938;Örményes;Törökszentmiklósi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1524;
3330;Bódvarákó;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1283;
2927;Novaj;Egri;Heves;Észak-Magyarország;Alföld és Észak;1939;
3305;Zics;Tabi;Somogy;Dél-Dunántúl;Dunántúl;859;
2284;Kisgyőr;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1517;
3114;Csonkahegyhát;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1673;
2286;Kisbudmér;Bólyi;Baranya;Dél-Dunántúl;Dunántúl;779;
3293;Nagylózs;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1377;
3269;Penyige;Fehérgyarmati;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1197;
0928;Nagygeresd;Sárvári;Vas;Nyugat-Dunántúl;Dunántúl;1534;
3336;Szeged;Szegedi;Csongrád-Csanád;Dél-Alföld;Alföld és Észak;1998;
2953;Vésztő;Szeghalmi;Békés;Dél-Alföld;Alföld és Észak;1344;
0844;Értény;Tamási;Tolna;Dél-Dunántúl;Dunántúl;782;
2999;Zalaerdőd;Sümegi;Veszprém;Közép-Dunántúl;Dunántúl;1456;
3298;Bucsu;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1782;
2003;Gétye;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;855;
2185;Somogyvámos;Fonyódi;Somogy;Dél-Dunántúl;Dunántúl;815;
0802;Bükkszentkereszt;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1899;
0379;Csákány;Marcali;Somogy;Dél-Dunántúl;Dunántúl;615;
0592;Bódvaszilas;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1212;
1352;Szúcs;Egri;Heves;Észak-Magyarország;Alföld és Észak;929;
2028;Egyed;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1760;
3217;Kál;Füzesabonyi;Heves;Észak-Magyarország;Alföld és Észak;1409;
1675;Szalonna;Edelényi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1069;
3155;Nemesmedves;Szentgotthárdi;Vas;Nyugat-Dunántúl;Dunántúl;911;
3238;Nyírmártonfalva;Nyíradonyi;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1335;
2310;Pankasz;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1252;
0262;Martfű;Szolnoki;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1971;
0806;Gellénháza;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;2014;
2057;Tés;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;1780;
2981;Alsóvadász;Szikszói;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;928;
1203;Kelemér;Putnoki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;967;
2872;Somogysárd;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1089;
0654;Vindornyalak;Keszthelyi;Zala;Nyugat-Dunántúl;Dunántúl;1326;
1654;Markaz;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;2315;
3156;Mónosbél;Bélapátfalvai;Heves;Észak-Magyarország;Alföld és Észak;1357;
2308;Pusztavacs;Dabasi;Pest;Pest;Közép-Magyarország;1727;
3283;Meszlen;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1750;
2425;Mikóháza;Sátoraljaújhelyi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1853;
2417;Tereske;Rétsági;Nógrád;Észak-Magyarország;Alföld és Észak;1436;
0473;Bak;Zalaegerszegi;Zala;Nyugat-Dunántúl;Dunántúl;1815;
2807;Kerecsend;Egri;Heves;Észak-Magyarország;Alföld és Észak;1011;
2731;Törökszentmiklós;Törökszentmiklósi;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1542;
1386;Pusztadobos;Vásárosnaményi;Szabolcs-Szatmár-Bereg;Észak-Alföld;Alföld és Észak;1031;
0539;Pusztaföldvár;Orosházi;Békés;Dél-Alföld;Alföld és Észak;1209;
2113;Börzönce;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;442;
3425;Pétfürdő;Várpalotai;Veszprém;Közép-Dunántúl;Dunántúl;1961;
2427;Pakod;Zalaszentgróti;Zala;Nyugat-Dunántúl;Dunántúl;1273;
2040;Gyömöre;Téti;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;2033;
2384;Gyóró;Kapuvári;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1452;
1282;Egerbakta;Egri;Heves;Észak-Magyarország;Alföld és Észak;1339;
1607;Csajág;Balatonalmádi;Veszprém;Közép-Dunántúl;Dunántúl;1675;
2013;Rábasebes;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1404;
1869;Bázakerettye;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;1531;
1773;Igar;Sárbogárdi;Fejér;Közép-Dunántúl;Dunántúl;1330;
0824;Nagyszénás;Orosházi;Békés;Dél-Alföld;Alföld és Észak;1574;
2433;Mátraszele;Salgótarjáni;Nógrád;Észak-Magyarország;Alföld és Észak;1446;
1395;Ják;Szombathelyi;Vas;Nyugat-Dunántúl;Dunántúl;1966;
2397;Büttös;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1290;
0382;Ároktő;Mezőcsáti;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;766;
2101;Molnári;Letenyei;Zala;Nyugat-Dunántúl;Dunántúl;1691;
2045;Csanádapáca;Orosházi;Békés;Dél-Alföld;Alföld és Észak;1179;
2293;Cibakháza;Kunszentmártoni;Jász-Nagykun-Szolnok;Észak-Alföld;Alföld és Észak;1294;
0482;Kisgyalán;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;1212;
1803;Hegyhátszentjakab;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1481;
3151;Szegilong;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1385;
2713;Mencshely;Veszprémi;Veszprém;Közép-Dunántúl;Dunántúl;1613;
0545;Kenézlő;Sárospataki;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1226;
2660;Köröm;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;448;
0523;Gyöngyös;Gyöngyösi;Heves;Észak-Magyarország;Alföld és Észak;2063;
1724;Pogány;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;2074;
2656;Somlóvásárhely;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;1417;
0508;Lovászpatona;Pápai;Veszprém;Közép-Dunántúl;Dunántúl;1684;
3157;Kevermes;Mezőkovácsházai;Békés;Dél-Alföld;Alföld és Észak;1082;
1830;Tokaj;Tokaji;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1545;
2905;Tornyosnémeti;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;647;
3292;Nagykölked;Körmendi;Vas;Nyugat-Dunántúl;Dunántúl;1330;
2309;Siójut;Siófoki;Somogy;Dél-Dunántúl;Dunántúl;1508;
0286;Oszlár;Tiszaújvárosi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1745;
3119;Lövő;Soproni;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1817;
2911;Solt;Kalocsai;Bács-Kiskun;Dél-Alföld;Alföld és Észak;1574;
0853;Szany;Csornai;Győr-Moson-Sopron;Nyugat-Dunántúl;Dunántúl;1674;
2801;Iszkáz;Devecseri;Veszprém;Közép-Dunántúl;Dunántúl;1436;
1248;Újcsanálos;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1235;
0840;Regéc;Gönci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1496;
1553;Kővágószőlős;Pécsi;Baranya;Dél-Dunántúl;Dunántúl;1379;
2729;Apátvarasd;Pécsváradi;Baranya;Dél-Dunántúl;Dunántúl;965;
2347;Somberek;Mohácsi;Baranya;Dél-Dunántúl;Dunántúl;1388;
0342;Bogyiszló;Tolnai;Tolna;Dél-Dunántúl;Dunántúl;1293;
0617;Eszteregnye;Nagykanizsai;Zala;Nyugat-Dunántúl;Dunántúl;1608;
0447;Kányavár;Lenti;Zala;Nyugat-Dunántúl;Dunántúl;1015;
1177;Sárszentmihály;Székesfehérvári;Fejér;Közép-Dunántúl;Dunántúl;2133;
1516;Bakonszeg;Berettyóújfalui;Hajdú-Bihar;Észak-Alföld;Alföld és Észak;1359;
0279;Nak;Dombóvári;Tolna;Dél-Dunántúl;Dunántúl;1119;
2163;Szirák;Pásztói;Nógrád;Észak-Magyarország;Alföld és Észak;992;
1342;Kemenesmihályfa;Celldömölki;Vas;Nyugat-Dunántúl;Dunántúl;1801;
0870;Büssü;Kaposvári;Somogy;Dél-Dunántúl;Dunántúl;451;
2694;Sajókeresztúr;Miskolci;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1662;
2719;Novajidrány;Encsi;Borsod-Abaúj-Zemplén;Észak-Magyarország;Alföld és Észak;1132;
